50	0.3333333333333333
100	0.44
150	0.5033333333333334
200	0.4133333333333333
200	0.42083333333333334
250	0.3899999999999999
300	0.4233333333333333
350	0.45
400	0.4433333333333333
400	0.42666666666666664
450	0.4533333333333333
500	0.45666666666666667
550	0.43
600	0.40666666666666673
600	0.43666666666666665
650	0.5666666666666668
700	0.5933333333333333
750	0.57
800	0.5366666666666666
800	0.5716666666666667
850	0.47
900	0.5466666666666666
950	0.48
1000	0.4833333333333333
1000	0.49
1050	0.3466666666666666
1100	0.30333333333333334
1150	0.5166666666666666
1200	0.4766666666666666
1200	0.4158333333333333
1250	0.5433333333333333
1300	0.4333333333333333
1350	0.5566666666666666
1400	0.47666666666666674
1400	0.5025
1450	0.5
1500	0.4
1550	0.42666666666666664
1600	0.5933333333333333
1600	0.48
1650	0.44333333333333336
1700	0.4133333333333333
1750	0.6133333333333333
1800	0.49000000000000005
1800	0.4875
1850	0.56
1900	0.4733333333333333
1950	0.42
2000	0.45
2000	0.4758333333333333
2050	0.4766666666666666
2100	0.48333333333333334
2150	0.39
2200	0.4633333333333334
2200	0.45083333333333336
2250	0.48
2300	0.3466666666666666
2350	0.48666666666666664
2400	0.4933333333333333
2400	0.45166666666666666
2450	0.56
2500	0.5333333333333333
2550	0.39
2600	0.57
2600	0.5158333333333333
2650	0.55
2700	0.5233333333333333
2750	0.5766666666666667
2800	0.6066666666666667
2800	0.5616666666666666
2850	0.46333333333333326
2900	0.55
2950	0.5333333333333333
3000	0.59
3000	0.5391666666666667
3050	0.40333333333333327
3100	0.4
3150	0.4333333333333333
3200	0.5
3200	0.4341666666666667
3250	0.46666666666666673
3300	0.39666666666666667
3350	0.41
3400	0.46
3400	0.42833333333333334
3450	0.5333333333333333
3500	0.48666666666666664
3550	0.5366666666666666
3600	0.49
3600	0.5166666666666666
3650	0.5733333333333333
3700	0.57
3750	0.6
3800	0.56
3800	0.5733333333333333
3850	0.5733333333333333
3900	0.5366666666666666
3950	0.48666666666666664
4000	0.4233333333333333
4000	0.5025
4050	0.49666666666666665
4100	0.5366666666666666
4150	0.5333333333333333
4200	0.5
4200	0.5166666666666667
4250	0.55
4300	0.43333333333333335
4350	0.39666666666666667
4400	0.42666666666666664
4400	0.45166666666666666
4450	0.48
4500	0.51
4550	0.5266666666666666
4600	0.45
4600	0.49166666666666664
4650	0.62
4700	0.5966666666666667
4750	0.5266666666666666
4800	0.5166666666666666
4800	0.57
4850	0.5733333333333333
4900	0.52
4950	0.5233333333333333
5000	0.5466666666666665
5000	0.5358333333333333
5050	0.45
5100	0.34333333333333327
5150	0.4233333333333333
5200	0.5066666666666666
5200	0.43583333333333335
5250	0.4733333333333333
5300	0.42
5350	0.49
5400	0.4
5400	0.4408333333333333
5450	0.4933333333333333
5500	0.4433333333333333
5550	0.5033333333333333
5600	0.36333333333333334
5600	0.4533333333333333
5650	0.37
5700	0.54
5750	0.53
5800	0.5366666666666667
5800	0.4941666666666667
5850	0.5733333333333333
5900	0.4533333333333333
5950	0.5133333333333333
6000	0.5466666666666667
6000	0.5191666666666667
6050	0.49
6100	0.48
6150	0.39
6200	0.45
6200	0.455
6250	0.36
6300	0.37666666666666665
6350	0.48
6400	0.48666666666666664
6400	0.4233333333333333
6450	0.5
6500	0.4733333333333334
6550	0.49333333333333335
6600	0.52
6600	0.5016666666666666
6650	0.5233333333333333
6700	0.49
6750	0.5033333333333333
6800	0.7566666666666666
6800	0.5683333333333334
6850	0.4633333333333334
6900	0.59
6950	0.5666666666666667
7000	0.4266666666666667
7000	0.5083333333333333
7050	0.39
7100	0.5
7150	0.45
7200	0.44
7200	0.445
7250	0.4733333333333333
7300	0.4933333333333333
7350	0.4133333333333333
7400	0.5133333333333333
7400	0.4716666666666666
7450	0.42
7500	0.5266666666666667
7550	0.49
7600	0.56
7600	0.5041666666666667
7650	0.4733333333333333
7700	0.5266666666666666
7750	0.5766666666666667
7800	0.44666666666666666
7800	0.5008333333333334
7850	0.6133333333333333
7900	0.4066666666666666
7950	0.5266666666666666
8000	0.52
8000	0.5166666666666667
8050	0.4333333333333333
8100	0.42
8150	0.5966666666666667
8200	0.54
8200	0.4975
8250	0.5833333333333333
8300	0.5066666666666666
8350	0.4933333333333333
8400	0.4833333333333333
8400	0.5166666666666667
8450	0.5433333333333333
8500	0.5466666666666666
8550	0.4666666666666666
8600	0.6166666666666667
8600	0.5433333333333333
8650	0.5399999999999999
8700	0.4333333333333333
8750	0.6
8800	0.5633333333333332
8800	0.5341666666666667
8850	0.5233333333333333
8900	0.6566666666666666
8950	0.49
9000	0.5466666666666666
9000	0.5541666666666667
9050	0.5466666666666665
9100	0.4766666666666666
9150	0.58
9200	0.42
9200	0.5108333333333333
9250	0.43
9300	0.5033333333333334
9350	0.4766666666666666
9400	0.5233333333333333
9400	0.4808333333333333
9450	0.5366666666666666
9500	0.49666666666666665
9550	0.51
9600	0.5066666666666666
9600	0.515
9650	0.4833333333333333
9700	0.47
9750	0.49666666666666665
9800	0.6033333333333334
9800	0.5108333333333333
9850	0.5566666666666666
9900	0.51
9950	0.4733333333333334
10000	0.5133333333333333
10000	0.5141666666666667
10050	0.36
10100	0.4533333333333333
10150	0.38
10200	0.42
10200	0.405
10250	0.5066666666666666
10300	0.41666666666666663
10350	0.5966666666666666
10400	0.5466666666666666
10400	0.5166666666666667
10450	0.4733333333333333
10500	0.43666666666666665
10550	0.3733333333333333
10600	0.54
10600	0.45083333333333336
10650	0.53
10700	0.51
10750	0.4733333333333333
10800	0.4733333333333333
10800	0.5016666666666666
10850	0.41666666666666663
10900	0.5566666666666665
10950	0.39
11000	0.4633333333333334
11000	0.4541666666666667
11050	0.4933333333333333
11100	0.43666666666666665
11150	0.3733333333333333
11200	0.5133333333333333
11200	0.45166666666666666
11250	0.39
11300	0.37666666666666665
11350	0.2833333333333333
11400	0.44333333333333336
11400	0.3783333333333333
11450	0.5066666666666666
11500	0.5133333333333333
11550	0.4533333333333333
11600	0.4266666666666667
11600	0.475
11650	0.63
11700	0.42
11750	0.51
11800	0.6133333333333333
11800	0.5383333333333333
11850	0.57
11900	0.5633333333333332
11950	0.5366666666666666
12000	0.4733333333333333
12000	0.5408333333333334
12050	0.3833333333333333
12100	0.47
12150	0.49
12200	0.4133333333333333
12200	0.4391666666666667
12250	0.36666666666666664
12300	0.4133333333333333
12350	0.4733333333333334
12400	0.4766666666666666
12400	0.4275
12450	0.39666666666666667
12500	0.4733333333333333
12550	0.38
12600	0.5033333333333333
12600	0.4433333333333333
12650	0.4133333333333333
12700	0.5466666666666666
12750	0.45
12800	0.4733333333333333
12800	0.4708333333333334
12850	0.5100000000000001
12900	0.49666666666666665
12950	0.5133333333333333
13000	0.5633333333333332
13000	0.5208333333333334
13050	0.4533333333333333
13100	0.38666666666666666
13150	0.41
13200	0.40666666666666673
13200	0.4091666666666666
13250	0.4366666666666667
13300	0.3833333333333333
13350	0.35666666666666663
13400	0.49
13400	0.41666666666666663
13450	0.4433333333333333
13500	0.38666666666666666
13550	0.4
13600	0.4233333333333333
13600	0.4183333333333333
13650	0.53
13700	0.4533333333333333
13750	0.43
13800	0.5866666666666667
13800	0.495
13850	0.48
13900	0.4733333333333333
13950	0.4666666666666666
14000	0.6133333333333333
14000	0.5083333333333333
14050	0.47
14100	0.5166666666666666
14150	0.4333333333333333
14200	0.46666666666666673
14200	0.4766666666666666
14250	0.46
14300	0.5
14350	0.5866666666666667
14400	0.52
14400	0.5116666666666666
14450	0.4733333333333333
14500	0.46333333333333326
14550	0.48666666666666664
14600	0.47
14600	0.4733333333333333
14650	0.48
14700	0.6366666666666666
14750	0.5666666666666667
14800	0.4433333333333333
14800	0.5366666666666667
14850	0.5266666666666666
14900	0.6566666666666666
14950	0.6266666666666666
15000	0.5233333333333333
15000	0.5783333333333333
15050	0.48
15100	0.4233333333333333
15150	0.4066666666666666
15200	0.45666666666666667
15200	0.44166666666666665
15250	0.6133333333333333
15300	0.5333333333333333
15350	0.48666666666666664
15400	0.46666666666666673
15400	0.525
15450	0.47
15500	0.4666666666666666
15550	0.45666666666666667
15600	0.4766666666666666
15600	0.4675
15650	0.54
15700	0.48
15750	0.42
15800	0.4733333333333333
15800	0.4833333333333333
15850	0.5266666666666666
15900	0.4733333333333333
15950	0.37333333333333335
16000	0.36333333333333334
16000	0.4341666666666667
16050	0.5433333333333333
16100	0.4433333333333333
16150	0.44
16200	0.37
16200	0.4458333333333333
16250	0.3766666666666667
16300	0.5233333333333333
16350	0.38666666666666666
16400	0.3933333333333333
16400	0.4233333333333333
16450	0.4533333333333333
